-5.267370717807949	-9.0	-1.0	3.970815199656277	0.07814005389557256	0.18101597413669
-4.310996193607066	-9.0	-1.0	4.02003338920662	0.01709609371870417	0.1666972887249465
-3.354621669406182	-9.0	-1.0	4.036056030508108	0.004089794504436724	0.14984717228590022
-2.398247145205299	-9.0	-1.0	4.048299472987593	0.0011236457560731391	0.13142655102227607
-1.4418726210044155	-9.0	-1.0	4.063836349789145	0.0004745132474361916	0.1343725310809678
-0.48549809680353206	-9.0	-1.0	4.055571576269628	0.002356632055343963	0.09473189141685054
0.4708764273973509	-9.0	-1.0	3.9813190206893156	0.12648154279405116	0.09327293040599577
1.4272509515982348	-9.0	-1.0	3.9907666555604617	0.12712618357276761	0.0957303294610299
2.3836254757991178	-9.0	-1.0	3.9788742951940756	0.170515516565379	0.09611827909951656
3.34	-9.0	-1.0	3.9593223033337104	0.2200263764640432	0.09683179595008398
-5.267370717807949	-7.404660727863842	-1.0	3.9687836699351307	0.07938410612556097	0.1810525265394334
-4.310996193607066	-7.404660727863842	-1.0	4.020573269026829	0.01697547246005924	0.16744896246873628
-3.354621669406182	-7.404660727863842	-1.0	4.03494777872345	0.0042298028585184095	0.1476271650232658
-2.398247145205299	-7.404660727863842	-1.0	4.047021130114822	0.0012321041485602404	0.12721767010107973
-1.4418726210044155	-7.404660727863842	-1.0	4.063622883862486	0.00047117390795802617	0.1352318922155175
-0.48549809680353206	-7.404660727863842	-1.0	4.055045878817938	0.004196828664622175	0.09471556894430765
0.4708764273973509	-7.404660727863842	-1.0	3.9895486205685375	0.10935418141563535	0.09245628125063624
1.4272509515982348	-7.404660727863842	-1.0	3.9853180094711735	0.1398708701240004	0.09588409087334676
2.3836254757991178	-7.404660727863842	-1.0	3.9669697200599274	0.2009476261506369	0.09649100640579818
3.34	-7.404660727863842	-1.0	3.9637012576610373	0.20847576471805848	0.09674343885686859
-5.267370717807949	-5.809321455727685	-1.0	3.9728875879946415	0.07742496663576927	0.18099693418389712
-4.310996193607066	-5.809321455727685	-1.0	4.019561318118631	0.017005111879932512	0.16715039848085778
